TrackingNum,Vendor Name,District,Route,AssignedCourier,MasterCity,MasterPostalCode,LatestEventStatus,SignatureRequired,Weight(Lbs),Length(ft),Width(ft),Height(ft),Volume(ft),Head-Contractor,Director
NLA2139796012,Jupiter Shipping,M05,MUS05-P0A,Optimus Prime,DUNCHURCH,P0A 1G0,Assigned to Delivery Load,FALSE,2.868952,1,1,0,0.314964,James Bond,Luke Skywalker
NLA2139837909,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,0.727525,1,1,0,0.419643,Bugs Bunny,Luke Skywalker
NLA2139839792,Jupiter Shipping,M05,COR161-K0B,Don Draper,ALFRED,K0B 1A0,Assigned to Delivery Load,FALSE,2.799871,2,1,0,0.3632,Bugs Bunny,Luke Skywalker
NLA2139865508,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,0.857834,1,1,0,0.131082,Bugs Bunny,Luke Skywalker
NLA2139873373,Jupiter Shipping,M05,RNF41-K7V,Daenerys Targaryen,RENFREW,K7V 3Z5,Assigned to Delivery Load,FALSE,0.903895,2,1,0,0.362938,Bugs Bunny,Luke Skywalker
NLA2139875908,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,DOUGLAS,K0J 1S0,Assigned to Delivery Load,FALSE,2.645547,1,1,1,1.168176,Bugs Bunny,Luke Skywalker
NLA2139898459,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1W4,Assigned to Delivery Load,FALSE,0.549426,1,1,0,0.137599,James Bond,Luke Skywalker
NLA2139899657,Jupiter Shipping,M05,MUS60-P2A,Tyrion Lannister,PARRY SOUND,P2A 2G5,Assigned to Delivery Load,FALSE,6.944561,1,1,1,0.919978,James Bond,Luke Skywalker
NLA2139901495,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 6W2,Assigned to Delivery Load,FALSE,3.593535,1,1,1,0.919978,Bugs Bunny,Luke Skywalker
NLA2139901806,Jupiter Shipping,M05,SMT111-K7A,Santa Claus,SMITH'S FALLS,K7A 3Y7,Assigned to Delivery Load,FALSE,11.111298,1,1,1,0.448836,Bugs Bunny,Luke Skywalker
NLA2139903127,Jupiter Shipping,M05,RNF02-K0J,Hercule Poirot,BARRY'S BAY,K0J 1B0,Assigned to Delivery Load,FALSE,0.75,2,1,1,1.134966,Bugs Bunny,Luke Skywalker
NLA2139903163,Jupiter Shipping,M05,COR171-K0B,Don Draper,CHUTE-A-BLONDEAU,K0B 1B0,Assigned to Delivery Load,FALSE,3.7,3,0,0,0.506366,Bugs Bunny,Luke Skywalker
NLA2139903164,Jupiter Shipping,M05,COR171-K0B,Don Draper,CHUTE-A-BLONDEAU,K0B 1B0,Assigned to Delivery Load,FALSE,3.7,3,0,0,0.506366,Bugs Bunny,Luke Skywalker
NLA2139905629,Jupiter Shipping,M05,RNF08-K0J,Hercule Poirot,PALMER RAPIDS,K0J 2E0,Assigned to Delivery Load,FALSE,8.697236,1,1,1,1.404215,Bugs Bunny,Luke Skywalker
NLA2139906289,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6L9,Assigned to Delivery Load,FALSE,3.450234,1,1,1,0.756134,Bugs Bunny,Luke Skywalker
NLA2139906516,Jupiter Shipping,M05,RNF04-K0J,Hercule Poirot,BURNSTOWN,K0J 1G0,Assigned to Delivery Load,FALSE,6.172943,2,1,0,0.979709,Bugs Bunny,Luke Skywalker
NLA2139907355,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,1.467957,1,1,0,0.264047,James Bond,Luke Skywalker
NLA2139907760,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1T1,Assigned to Delivery Load,FALSE,2.601455,1,1,1,0.454796,James Bond,Luke Skywalker
NLA2139909040,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,1.697559,1,1,0,0.226096,Bugs Bunny,Luke Skywalker
NLA2139909713,Jupiter Shipping,M05,RNF41-K7V,Daenerys Targaryen,RENFREW,K7V 3Z4,Assigned to Delivery Load,FALSE,18.85,2,1,1,2.041942,Bugs Bunny,Luke Skywalker
NLA2139911374,Jupiter Shipping,M05,COR171-K0B,Don Draper,DALKEITH,K0B 1E0,Assigned to Delivery Load,FALSE,14.462324,2,1,1,2.08208,Bugs Bunny,Luke Skywalker
NLA2139915206,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 3P2,Assigned to Delivery Load,FALSE,1.918022,1,1,1,0.454796,Bugs Bunny,Luke Skywalker
NLA2139915755,Jupiter Shipping,M05,RNF08-K0J,Hercule Poirot,COMBERMERE,K0J 1L0,Assigned to Delivery Load,FALSE,3.82502,1,1,1,0.543451,Bugs Bunny,Luke Skywalker
NLA2139917938,Jupiter Shipping,M05,MUS20-P1P,Tyrion Lannister,GRAVENHURST,P1P 1R9,Assigned to Delivery Load,FALSE,20.789591,1,1,1,0.919978,James Bond,Luke Skywalker
NLA2139917994,Jupiter Shipping,M05,RNF02-K0J,Hercule Poirot,BARRY'S BAY,K0J 1B0,Assigned to Delivery Load,FALSE,1.741652,2,1,0,0.769863,Bugs Bunny,Luke Skywalker
NLA2139918981,Jupiter Shipping,M05,COR171-K6A,Don Draper,HAWKESBURY,K6A 1Y3,Assigned to Delivery Load,FALSE,4.75,2,1,0,0.676125,Bugs Bunny,Luke Skywalker
NLA2139918993,Jupiter Shipping,M05,SMT111-K7A,Santa Claus,SMITH'S FALLS,K7A 4S4,Assigned to Delivery Load,FALSE,7,2,1,1,1.099537,Bugs Bunny,Luke Skywalker
NLA2139919161,Jupiter Shipping,M05,RNF03-K0J,Hercule Poirot,DEEP RIVER,K0J 1P0,Assigned to Delivery Load,FALSE,11.728592,1,1,1,1.412115,Bugs Bunny,Luke Skywalker
NLA2139919171,Jupiter Shipping,M05,SMT111-K7A,Santa Claus,SMITH'S FALLS,K7A 3K5,Assigned to Delivery Load,FALSE,11.728592,1,1,1,1.412115,Bugs Bunny,Luke Skywalker
NLA2139920432,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1W9,Assigned to Delivery Load,FALSE,4.916308,1,1,1,0.454796,James Bond,Luke Skywalker
NLA2139924168,Jupiter Shipping,M05,RNF06-K0J,Hercule Poirot,HALEY STATION,K0J 1Y0,Assigned to Delivery Load,FALSE,7.319347,1,1,1,0.664483,Bugs Bunny,Luke Skywalker
NLA2139925081,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 6W3,Assigned to Delivery Load,FALSE,10.549119,2,1,1,2.08208,Bugs Bunny,Luke Skywalker
NLA2139926202,Jupiter Shipping,M05,RNF01-K0J,Hercule Poirot,EGANVILLE,K0J 1T0,Assigned to Delivery Load,FALSE,12.3,2,1,1,1.450745,Bugs Bunny,Luke Skywalker
NLA2139926727,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1N8,Assigned to Delivery Load,FALSE,2.623501,1,1,1,0.639411,James Bond,Luke Skywalker
NLA2139927720,Jupiter Shipping,M05,RNF06-K0J,Hercule Poirot,COBDEN,K0J 1K0,Assigned to Delivery Load,FALSE,1.146404,1,1,1,0.892519,Bugs Bunny,Luke Skywalker
NLA2139825677,Jupiter Shipping,M05,COR161-K0B,Don Draper,TREADWELL,K0B 1L0,Assigned to Delivery Load,FALSE,1.631421,1,1,0,0.40716,Bugs Bunny,Luke Skywalker
NLA2139829372,Jupiter Shipping,M05,RNF04-K0J,Hercule Poirot,GRIFFITH,K0J 2R0,Assigned to Delivery Load,FALSE,1.234589,1,1,0,0.341105,Bugs Bunny,Luke Skywalker
NLA2139839421,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,1.477097,1,1,0,0.184107,James Bond,Luke Skywalker
NLA2139868245,Jupiter Shipping,M05,RNF05-K0J,Hercule Poirot,STONECLIFFE,K0J 2K0,Assigned to Delivery Load,FALSE,6.812284,1,1,1,0.919978,Bugs Bunny,Luke Skywalker
NLA2139870250,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,1.34482,1,1,1,0.596167,Bugs Bunny,Luke Skywalker
NLA2139870988,Jupiter Shipping,M05,SMT111-K7A,Santa Claus,SMITH'S FALLS,K7A 5B8,Assigned to Delivery Load,FALSE,4.078552,2,1,0,0.3632,Bugs Bunny,Luke Skywalker
NLA2139871588,Jupiter Shipping,M05,COR171-K0B,Don Draper,GLEN ROBERTSON,K0B 1H0,Assigned to Delivery Load,FALSE,3.23,2,1,0,0.676125,Bugs Bunny,Luke Skywalker
NLA2139872488,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6W7,Assigned to Delivery Load,FALSE,4.541523,1,1,1,0.892519,Bugs Bunny,Luke Skywalker
NLA2139876193,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 1W8,Assigned to Delivery Load,FALSE,6.988654,1,1,1,0.795745,Bugs Bunny,Luke Skywalker
NLA2139890172,Jupiter Shipping,M05,MUS06-P0A,Optimus Prime,DWIGHT,P0A 1H0,Assigned to Delivery Load,FALSE,3.461258,1,1,1,0.596167,James Bond,Luke Skywalker
NLA2139897354,Jupiter Shipping,M05,SMT122-K7H,Spongebob Squarepants,PERTH,K7H 3C9,Assigned to Delivery Load,FALSE,4.6738,1,1,1,0.736075,Bugs Bunny,Luke Skywalker
NLA2139904288,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 2N5,Assigned to Delivery Load,FALSE,2.425085,1,1,0,0.302018,James Bond,Luke Skywalker
NLA2139905474,Jupiter Shipping,M05,COR171-K0B,Don Draper,VANKLEEK HILL,K0B 1R0,Assigned to Delivery Load,FALSE,3.527396,1,1,1,0.322399,Bugs Bunny,Luke Skywalker
NLA2139905960,Jupiter Shipping,M05,MUS02-P0A,Optimus Prime,SPRUCEDALE,P0A 1Y0,Assigned to Delivery Load,FALSE,0.771618,1,1,0,0.206856,James Bond,Luke Skywalker
NLA2139906150,Jupiter Shipping,M05,MUS60-P2A,Tyrion Lannister,PARRY SOUND,P2A 1S8,Assigned to Delivery Load,FALSE,2.667593,1,1,0,0.214933,James Bond,Luke Skywalker
NLA2139907556,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 2N5,Assigned to Delivery Load,FALSE,3.174657,1,1,1,0.322399,James Bond,Luke Skywalker
NLA2139909319,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,KILLALOE,K0J 2A0,Assigned to Delivery Load,FALSE,4.49743,1,1,1,0.57635,Bugs Bunny,Luke Skywalker
NLA2139911207,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,19.356587,1,1,1,0.806615,Bugs Bunny,Luke Skywalker
NLA2139913096,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 2N5,Assigned to Delivery Load,FALSE,2.3369,1,1,0,0.407195,James Bond,Luke Skywalker
NLA2139916255,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,8.113011,1,1,1,0.664483,Bugs Bunny,Luke Skywalker
NLA2139917119,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,0.705479,1,1,0,0.117159,James Bond,Luke Skywalker
NLA2139917120,Jupiter Shipping,M05,RNF03-K0J,Hercule Poirot,DEEP RIVER,K0J 1P0,Assigned to Delivery Load,FALSE,4.475384,1,1,0,0.454551,Bugs Bunny,Luke Skywalker
NLA2139917186,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,BURK'S FALLS,P0A 1C0,Assigned to Delivery Load,FALSE,2.270761,1,1,1,0.639411,James Bond,Luke Skywalker
NLA2139917528,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,ROUND LAKE CENTRE,K0J 2J0,Assigned to Delivery Load,FALSE,2.954194,1,1,1,0.664483,Bugs Bunny,Luke Skywalker
NLA2139917595,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 2J2,Assigned to Delivery Load,FALSE,16.312986,1,1,1,0.902586,James Bond,Luke Skywalker
NLA2139918941,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1W4,Assigned to Delivery Load,FALSE,8.113011,1,1,1,0.892519,James Bond,Luke Skywalker
NLA2139919557,Jupiter Shipping,M05,MUS40-P1H,Optimus Prime,HUNTSVILLE,P1H 1Y9,Assigned to Delivery Load,FALSE,,,,,,James Bond,Luke Skywalker
NLA2139919588,Jupiter Shipping,M05,RNF50-K7S,Hercule Poirot,ARNPRIOR,K7S 0H7,Assigned to Delivery Load,FALSE,,,,,,Bugs Bunny,Luke Skywalker
NLA2139920610,Jupiter Shipping,M05,MUS60-P2A,Tyrion Lannister,SEGUIN,P2A 2W8,Assigned to Delivery Load,FALSE,5.974527,1,1,1,0.668287,James Bond,Luke Skywalker
NLA2139920708,Jupiter Shipping,M05,RNF03-K0J,Hercule Poirot,DEEP RIVER,K0J 1P0,Assigned to Delivery Load,FALSE,3.59,1,1,1,0.835222,Bugs Bunny,Luke Skywalker
NLA2139922064,Jupiter Shipping,M05,MUS04-P0A,Optimus Prime,SOUTH RIVER,P0A 1X0,Assigned to Delivery Load,FALSE,1.124358,1,1,0,0.184107,James Bond,Luke Skywalker
NLA2139922417,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,BURK'S FALLS,P0A 1C0,Assigned to Delivery Load,FALSE,18.34246,1,1,1,0.806615,James Bond,Luke Skywalker
NLA2139925202,Jupiter Shipping,M05,SMT111-K7A,Santa Claus,SMITH'S FALLS,K7A 0B6,Assigned to Delivery Load,FALSE,7.275255,2,1,1,1.164452,Bugs Bunny,Luke Skywalker
NLA2139926693,Jupiter Shipping,M05,RNF07-K0J,Hercule Poirot,GOLDEN LAKE,K0J 1X0,Assigned to Delivery Load,FALSE,10.699034,2,1,1,1.283657,Bugs Bunny,Luke Skywalker
NLA2139927382,Jupiter Shipping,M05,RNF20-K8A,Hercule Poirot,PEMBROKE,K8A 6W6,Assigned to Delivery Load,FALSE,3.659674,1,1,1,0.639411,Bugs Bunny,Luke Skywalker
NLA2139928219,Jupiter Shipping,M05,MUS03-P0A,Optimus Prime,KATRINE,P0A 1L0,Assigned to Delivery Load,FALSE,,,,,,James Bond,Luke Skywalker
NLA2139928591,Jupiter Shipping,M05,RNF40-K7V,Daenerys Targaryen,RENFREW,K7V 1J5,Assigned to Delivery Load,FALSE,1.300727,1,0,0,0.1311,Bugs Bunny,Luke Skywalker
NLA2139928840,Jupiter Shipping,M05,SMT111-K7A,Santa Claus,SMITH'S FALLS,K7A 4S4,Assigned to Delivery Load,FALSE,3.240795,1,1,1,0.892519,Bugs Bunny,Luke Skywalker
NLA2139929179,Jupiter Shipping,M05,MUS10-P1L,Huckleberry Finn,BRACEBRIDGE,P1L 1W9,Assigned to Delivery Load,FALSE,0.220462,1,1,0,0.184107,James Bond,Luke Skywalker
NLA2139929400,Jupiter Shipping,M05,RNF08-K0J,Hercule Poirot,PALMER RAPIDS,K0J 2E0,Assigned to Delivery Load,FALSE,4.453338,1,1,1,0.322399,Bugs Bunny,Luke Skywalker
NLA2139918191,Jupiter Shipping,M05,COR171-K0B,Don Draper,VANKLEEK HILL,K0B 1R0,Assigned to Delivery Load,FALSE,2.16053,1,1,0,0.341296,Bugs Bunny,Luke Skywalker
NLA2139929710,Jupiter Shipping,M05,RNF08-K0J,Hercule Poirot,PALMER RAPIDS,K0J 2E0,Assigned to Delivery Load,FALSE,4.739939,1,1,1,0.57635,Bugs Bunny,Luke Skywalker
ABC7122781314,Mercury Logistics,M04,SIM943-L9Z,Tom Sawyer,WASAGA BEACH,L9Z 1P6,Assigned to Delivery Load,FALSE,0.53,0,0,0,0.007146,Darth Vader,Luke Skywalker
ABC7122782488,Mercury Logistics,M03,SIM959-L4N,1933 King Kong,BARRIE,L4N 7X9,Assigned to Delivery Load,FALSE,3.05,0,0,0,0.035171,Darth Vader,Luke Skywalker
ABC7122782503,Mercury Logistics,M07,BUR06-L7M,Forrest Gump,BURLINGTON,L7M 0Y7,Assigned to Delivery Load,FALSE,7.37,0,0,0,0.030045,Peter Pan,Princess Leia
ABC7122785934,Mercury Logistics,M08,NIA05-L2R,Katniss Everdeen,ST CATHARINES,L2R 4L4,Assigned to Delivery Load,FALSE,2.85,1,0,0,0.045485,Mickey Mouse,Princess Leia
ABC7122790851,Mercury Logistics,M07,MIS339-L5B,Hannibal Lector,MISSISSAUGA,L5B 0C8,Assigned to Delivery Load,FALSE,1.5,0,0,0,0.014302,Indiana Jones,Princess Leia
ABC7122790867,Mercury Logistics,M01,TOR62-M6C,Tony Montana,TORONTO,M6C 2V5,Assigned to Delivery Load,FALSE,1.5,0,0,0,0.014302,Rocky Balboa,Luke Skywalker
ABC7122791078,Mercury Logistics,M01,TOR16-M3B,Tony Soprano,TORONTO,M3B 2T5,Assigned to Delivery Load,FALSE,10.4,0,0,0,0.042731,Rocky Balboa,Luke Skywalker
ABC7222782851,Mercury Logistics,M02,DUR916-L1C,Jon Snow,BOWMANVILLE,L1C 2Z1,Assigned to Delivery Load,FALSE,4.08,1,0,0,0.061332,Vito Corleone,Luke Skywalker
ABC7222783101,Mercury Logistics,M07,BUR06-L7P,Forrest Gump,BURLINGTON,L7P 4C3,Assigned to Delivery Load,FALSE,2.41,0,0,0,0.027075,Peter Pan,Princess Leia
ABC7222785920,Mercury Logistics,M08,KIT04-N2P,Sherlock Holmes,KITCHENER,N2P 2T6,Assigned to Delivery Load,FALSE,6.62,1,0,0,0.085666,Dorothy Gale,Princess Leia
ABC7222790855,Mercury Logistics,M02,DUR912-L1J,Norman Bates,OSHAWA,L1J 5K4,Assigned to Delivery Load,FALSE,1.5,0,0,0,0.014302,Vito Corleone,Luke Skywalker
ABC7222790943,Mercury Logistics,M01,TOR33-M4M,Charles Foster Kane,TORONTO,M4M 0E9,Assigned to Delivery Load,FALSE,2.25,0,0,0,0.020023,Rocky Balboa,Luke Skywalker
ABC7322775339,Mercury Logistics,M07,HAM10-L9C,Marty McFly,HAMILTON,L9C 5J2,Assigned to Delivery Load,FALSE,8.598018,1,0,1,0.12346,Han Solo,Princess Leia
ABC7422782579,Mercury Logistics,M07,HAM14-L9H,Monsters Inc.,DUNDAS,L9H 3C6,Assigned to Delivery Load,FALSE,2.25,0,0,0,0.032037,Han Solo,Princess Leia
ABC7422783121,Mercury Logistics,M07,HAM10-L9C,Marty McFly,HAMILTON,L9C 7B3,Assigned to Delivery Load,FALSE,3.05,1,0,0,0.043423,Han Solo,Princess Leia
ABC7422783159,Mercury Logistics,M07,OAK01-L6M,Jay Gatsby,OAKVILLE,L6M 2G9,Assigned to Delivery Load,FALSE,7.4,1,1,0,0.180182,Peter Pan,Princess Leia
ABC7422791108,Mercury Logistics,M01,TOR60-M6B,Tony Montana,TORONTO,M6B 2G9,Assigned to Delivery Load,FALSE,3,0,0,0,0.047004,Rocky Balboa,Luke Skywalker
ABC7422791147,Mercury Logistics,M01,TOR71-M6P,Fred Flintstone,TORONTO,M6P 2N6,Assigned to Delivery Load,FALSE,5,0,0,0,0.020023,Rocky Balboa,Luke Skywalker
ABC7522775603,Mercury Logistics,M01,TOR10-M2P,Tony Soprano,NORTH YORK,M2P 1T6,Assigned to Delivery Load,FALSE,11.0231,1,0,1,0.205955,Rocky Balboa,Luke Skywalker
ABC7522782508,Mercury Logistics,M07,HAM09-L9K,Marty McFly,ANCASTER,L9K 0H1,Assigned to Delivery Load,FALSE,2.3,0,0,0,0.030047,Han Solo,Princess Leia
ABC7522782743,Mercury Logistics,M08,NIA05-L2M,Katniss Everdeen,ST CATHARINES,L2M 3V8,Assigned to Delivery Load,FALSE,10.34,1,1,0,0.139121,Mickey Mouse,Princess Leia
ABC7522782843,Mercury Logistics,M07,HAM09-L9G,Marty McFly,ANCASTER,L9G 0E1,Assigned to Delivery Load,FALSE,0.78,0,0,0,0.019666,Han Solo,Princess Leia
ABC7522783115,Mercury Logistics,M04,SIM947-L4R,Tom Sawyer,MIDLAND,L4R 5L8,Assigned to Delivery Load,FALSE,1.08,1,0,0,0.036369,Darth Vader,Luke Skywalker
ABC7522783940,Mercury Logistics,M02,NEW14-L4G,Spectre,AURORA,L4G 7P6,Assigned to Delivery Load,FALSE,7,1,1,0,0.127274,Darth Vader,Luke Skywalker
ABC7522786037,Mercury Logistics,M04,SIM949-L3V,Tom Sawyer,ORILLIA,L3V 3G9,Assigned to Delivery Load,FALSE,2.45,1,0,0,0.04647,Darth Vader,Luke Skywalker
ABC7522790901,Mercury Logistics,M08,NIA10-L2J,Katniss Everdeen,NIAGARA FALLS,L2J 4K6,Assigned to Delivery Load,FALSE,5.11030916,1,0,0,0.072642,Mickey Mouse,Princess Leia
ABC7622775602,Mercury Logistics,M01,TOR10-M2P,Tony Soprano,NORTH YORK,M2P 1T6,Assigned to Delivery Load,FALSE,8.81848,0,0,1,0.121836,Rocky Balboa,Luke Skywalker
ABC7622785937,Mercury Logistics,M07,HAM14-L9H,Monsters Inc.,DUNDAS,L9H 6X8,Assigned to Delivery Load,FALSE,5.25,1,0,0,0.044052,Han Solo,Princess Leia
ABC7622786007,Mercury Logistics,M01,YOR25-L4C,Tony Montana,RICHMOND HILL,L4C 1K8,Assigned to Delivery Load,FALSE,4.15,1,0,0,0.075325,Rocky Balboa,Luke Skywalker
ABC7622790939,Mercury Logistics,M01,TOR81-M5P,Fred Flintstone,TORONTO,M5P 2T9,Assigned to Delivery Load,FALSE,2.25,0,0,0,0.020023,Rocky Balboa,Luke Skywalker
ABC7622790945,Mercury Logistics,M01,TOR25-M4C,Charles Foster Kane,TORONTO,M4C 1E5,Assigned to Delivery Load,FALSE,5.2,0,0,0,0.020023,Rocky Balboa,Luke Skywalker
ABC7622791101,Mercury Logistics,M07,OAK01-L6M,Jay Gatsby,OAKVILLE,L6M 4T7,Assigned to Delivery Load,FALSE,2.25,0,0,0,0.020023,Peter Pan,Princess Leia
ABC7722776537,Mercury Logistics,M01,TOR33-M4M,Charles Foster Kane,TORONTO,M4M 1P1,Assigned to Delivery Load,FALSE,2.3,1,0,1,0.060759,Rocky Balboa,Luke Skywalker
ABC7722783043,Mercury Logistics,M05,SIM941-L0M,1933 King Kong,ANGUS,L0M 1B4,Assigned to Delivery Load,FALSE,0.45,0,0,0,0.007146,Darth Vader,Luke Skywalker
ABC7722785968,Mercury Logistics,M07,HAM14-L9H,Monsters Inc.,DUNDAS,L9H 2S7,Assigned to Delivery Load,FALSE,7.74,1,0,0,0.110755,Han Solo,Princess Leia
ABC7722786033,Mercury Logistics,M07,HAM05-L8K,Monsters Inc.,HAMILTON,L8K 4W9,Assigned to Delivery Load,FALSE,9.04,1,0,0,0.061332,Han Solo,Princess Leia
ABC7722786040,Mercury Logistics,M10,NIA10-L0S,Katniss Everdeen,ST DAVIDS,L0S 1J1,Assigned to Delivery Load,FALSE,1.96,0,0,0,0.022329,Mickey Mouse,Princess Leia
ABC7722790912,Mercury Logistics,M01,TOR69-M6N,Tony Montana,YORK,M6N 2E7,Assigned to Delivery Load,FALSE,1.5,0,0,0,0.014302,Rocky Balboa,Luke Skywalker
ABC7822783092,Mercury Logistics,M02,DUR912-L1L,Norman Bates,OSHAWA,L1L 0R6,Assigned to Delivery Load,FALSE,4.7,0,0,0,0.040534,Vito Corleone,Luke Skywalker
ABC7822783193,Mercury Logistics,M01,YOR35-L6A,Tony Montana,VAUGHAN,L6A 0C1,Assigned to Delivery Load,FALSE,4.55,1,1,0,0.14181,Rocky Balboa,Luke Skywalker
ABC7822785632,Mercury Logistics,M09,NIA15-L3C,Katniss Everdeen,WELLAND,L3C 2W7,Assigned to Delivery Load,FALSE,10.08,1,1,0,0.139121,Mickey Mouse,Princess Leia
ABC7822790930,Mercury Logistics,M01,TOR64-M6H,Fred Flintstone,TORONTO,M6H 3E1,Assigned to Delivery Load,FALSE,2.25,0,0,0,0.020023,Rocky Balboa,Luke Skywalker
ABC7922782870,Mercury Logistics,M04,SIM947-L4R,Tom Sawyer,MIDLAND,L4R 2A7,Assigned to Delivery Load,FALSE,3.84,0,0,0,0.030047,Darth Vader,Luke Skywalker
ABC7922782884,Mercury Logistics,M07,HAM05-L8E,Monsters Inc.,STONEY CREEK,L8E 5N8,Assigned to Delivery Load,FALSE,0.91,0,0,0,0.013117,Han Solo,Princess Leia
ABC7922791149,Mercury Logistics,M01,TOR68-M9N,Tony Montana,WESTON,M9N 1N3,Assigned to Delivery Load,FALSE,5,0,0,0,0.020023,Rocky Balboa,Luke Skywalker
ABC8022773230,Mercury Logistics,M01,TOR27-M4E,Charles Foster Kane,TORONTO,M4E 1P8,Assigned to Delivery Load,FALSE,7.054784,0,0,1,0.080685,Rocky Balboa,Luke Skywalker
ABC8022775459,Mercury Logistics,M07,BRA312-L6X,Justice League,BRAMPTON,L6X 0A5,Assigned to Delivery Load,FALSE,3.2,1,0,0,0.065756,Indiana Jones,Princess Leia
ABC8022782932,Mercury Logistics,M04,SIM942-L9Y,Tom Sawyer,COLLINGWOOD,L9Y 0W4,Assigned to Delivery Load,FALSE,2.7,0,0,0,0.02224,Darth Vader,Luke Skywalker
ABC8022782964,Mercury Logistics,M05,MUS60-P2A,Tyrion Lannister,PARRY SOUND,P2A 1W6,Assigned to Delivery Load,FALSE,0.53,0,0,0,0.007146,James Bond,Luke Skywalker
ABC8022782985,Mercury Logistics,M07,MIS316-L5V,Rooster Cogburn,MISSISSAUGA,L5V 2T9,Assigned to Delivery Load,FALSE,1.53,1,0,0,0.075325,Indiana Jones,Princess Leia
ABC8022790713,Mercury Logistics,M01,TOR62-M6C,Tony Montana,TORONTO,M6C 1Z5,Assigned to Delivery Load,FALSE,0.79807244,0,0,0,0.006794,Rocky Balboa,Luke Skywalker
ABC8022790887,Mercury Logistics,M01,YOR15-L4J,Tony Montana,VAUGHAN,L4J 7M9,Assigned to Delivery Load,FALSE,1.5,0,0,0,0.014302,Rocky Balboa,Luke Skywalker
NLA2139814760,Jupiter Shipping,M05,COR161-K0B,Don Draper,L'ORIGNAL,K0B 1K0,Assigned to Delivery Load,FALSE,2.25,3,1,1,0.761758,Bugs Bunny,Luke Skywalker
NLA2139901145,Jupiter Shipping,M05,RNF30-K8H,Hercule Poirot,PETAWAWA,K8H 2E7,Assigned to Delivery Load,FALSE,,,,,,Bugs Bunny,Luke Skywalker
NLA2139926218,Jupiter Shipping,M05,RNF21-K8A,Hercule Poirot,PEMBROKE,K8A 3R6,Assigned to Delivery Load,FALSE,8.631098,2,1,1,1.086988,Bugs Bunny,Luke Skywalker
NLA2139928278,Jupiter Shipping,M01,TOR60-M6A,Tony Montana,TORONTO,M6A 2C5,Assigned to Delivery Load,FALSE,,,,,,Rocky Balboa,Luke Skywalker
ABC7122781407,Mercury Logistics,M03,SIM959-L4N,1933 King Kong,BARRIE,L4N 5W5,Assigned to Delivery Load,FALSE,1.13,0,0,0,0.020809,Darth Vader,Luke Skywalker
ABC7122786086,Mercury Logistics,M07,BUR06-L7P,Forrest Gump,BURLINGTON,L7P 2W4,Assigned to Delivery Load,FALSE,5.21,1,0,0,0.061332,Peter Pan,Princess Leia
